title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
프로젝트M,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3306729,38,쇼핑
프로젝트M,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3307003,38,쇼핑
프로젝트M 현대동대문,"서울특별시 중구 장충단로13길 20, 5층(을지로6가, 현대시티아울렛 동대문점)",127.0076821872,37.5687878415,,A04,A0401,A04011000,2924331,38,쇼핑
프로젝트엠,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3306938,38,쇼핑
프로젝트엠 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3306866,38,쇼핑
프로젝트엠 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306572,38,쇼핑
프리미엄멀티샵 청담,"서울특별시 강남구 선릉로158길 10, 1층",127.0408581702,37.5254851357,,A04,A0401,A04011000,2931342,38,쇼핑
프리스비 타임스퀘어점,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2900329,38,쇼핑
프리즘웍스 건대커먼그라운드,서울특별시 광진구 아차산로 200,127.0656360164,37.5414781682,,A04,A0401,A04011000,2924555,38,쇼핑
프리티성형외과,서울특별시 서초구 강남대로 441 (서초동),127.0252935910,37.5017876076,,A04,A0401,A04011000,3307589,38,쇼핑
프린세스 롯데 대치점,서울특별시 강남구 도곡로 401 1층,127.0534550587,37.4967859168,,A04,A0401,A04011000,2915533,38,쇼핑
프린세스 롯데 잠실점,서울특별시 송파구 올림픽로 240 1층,127.0976311526,37.5123821225,,A04,A0401,A04011000,2915537,38,쇼핑
프린스성형외과의원,서울특별시 강남구 도산대로 104 (논현동),127.0203547463,37.5161302976,,A04,A0401,A04011000,3306971,38,쇼핑
플라스틱아일랜드,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3306878,38,쇼핑
플라스틱아일랜드,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3307353,38,쇼핑
플라스틱아일랜드 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306320,38,쇼핑
플라잉타이거 롯데월드몰,서울특별시 송파구 올림픽로 300(롯데월드몰),127.1040305171,37.5142459111,,A04,A0401,A04011000,2902942,38,쇼핑
플랫폼,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3306599,38,쇼핑
플랫폼 플레이스(한남점)[한국관광 품질인증/Korea Quality],서울특별시 용산구 이태원로 268,127.0018474684,37.5383912690,02-797-4628,A04,A0401,A04010600,2496563,38,쇼핑
플랫폼플레이스 코엑스,서울특별시 강남구 영동대로 513,127.0592179950,37.5119175967,,A04,A0401,A04011000,2902561,38,쇼핑
플러스샵,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3306015,38,쇼핑
플레이키즈 프로,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3307689,38,쇼핑
플레이키즈 현대동대문,서울특별시 중구 장충단로13길 20(을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,2918330,38,쇼핑
플리츠미 롯데팩토리 가산,서울특별시 금천구 벚꽃로 278 (가산동),126.8846459143,37.4795432303,,A04,A0401,A04011000,3306778,38,쇼핑
플리츠프리즈현대무역점,서울특별시 강남구 테헤란로 517 3층,127.0597791462,37.5086679839,,A04,A0401,A04011000,2918438,38,쇼핑
플리츠플리즈,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3305397,38,쇼핑
피그먼트,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3306461,38,쇼핑
피아제 갤러리아,서울특별시 강남구 압구정로 407,127.0418357887,37.5279681978,,A04,A0401,A04011000,2910936,38,쇼핑
피아제 롯데 에비뉴엘점,서울특별시 중구 남대문로 73,126.9816707967,37.5642573461,,A04,A0401,A04011000,2910822,38,쇼핑
피아제 신세계 강남점,서울특별시 서초구 신반포로 176,127.0035815712,37.5056062193,,A04,A0401,A04011000,2927044,38,쇼핑
피아제 현대 본점,서울특별시 강남구 압구정로 165 2층,127.0274843337,37.5274180039,,A04,A0401,A04011000,2912206,38,쇼핑
피아제 현대 코엑스점,서울특별시 강남구 테헤란로 517,127.0597791462,37.5086679839,,A04,A0401,A04011000,2910939,38,쇼핑
피에르가르뎅,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3307459,38,쇼핑
피지에이투어,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3305951,38,쇼핑
필름로그 현상소,서울특별시 중구 퇴계로53길 6-17,127.0043631719,37.5643077477,,A04,A0401,A04010600,2718357,38,쇼핑
핏츠로이,서울특별시 강남구 선릉로153길 23,127.0375307183,37.5246796140,,A04,A0401,A04011000,2910623,38,쇼핑
핑,서울특별시 용산구 한강대로 405 (동자동),126.9717469660,37.5548915897,,A04,A0401,A04011000,3305955,38,쇼핑
핑,서울특별시 성북구 동소문로 315 (길음동),127.0287930253,37.6084530555,,A04,A0401,A04011000,3306345,38,쇼핑
핑 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3305323,38,쇼핑
핑 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3305744,38,쇼핑
핑 롯데팩토리 가산,서울특별시 금천구 벚꽃로 278 (가산동),126.8846459143,37.4795432303,,A04,A0401,A04011000,3307152,38,쇼핑
핑골프,서울특별시 성북구 동소문로 315 (길음동),127.0287930253,37.6084530555,,A04,A0401,A04011000,3307503,38,쇼핑
하나로안경원,서울특별시 중구 남대문시장4길 48,126.9770991643,37.5581385306,,A04,A0401,A04011000,2910119,38,쇼핑
하나비의원,서울특별시 강남구 강남대로 468 9층 (역삼동),127.0251602015,37.5042067690,,A04,A0401,A04011000,2910108,38,쇼핑
하루의원,서울 강남구 도산대로 104 (논현동),127.0203547463,37.5161302976,,A04,A0401,A04011000,3305289,38,쇼핑
하모니마트 명동역점,서울특별시 중구 명동10길 58,126.9857705052,37.5613522015,02-752-2269,A04,A0401,A04010900,2708345,38,쇼핑
하모니마트 명동역점,"서울특별시 중구 명동10길 58(충무로2가,신일빌딩별관 지하1층)",126.9857538405,37.5613410916,,A04,A0401,A04011000,2931379,38,쇼핑
하모니마트 인사,서울특별시 종로구 인사동5길 38,126.9842258821,37.5726369734,,A04,A0401,A04011000,2907540,38,쇼핑
하버드안경,서울특별시 중구 남대문로 67 (남대문로2가),126.9815347180,37.5635490929,,A04,A0401,A04011000,3307749,38,쇼핑
하우스 도산,서울특별시 강남구 압구정로46길 50 (신사동),127.0356947531,37.5254239385,,A04,A0401,A04010600,2713581,38,쇼핑
하이마트 개봉점,서울특별시 구로구 경인로 334,126.8572229195,37.4971268093,,A04,A0401,A04011000,2913681,38,쇼핑
하이마트 건국대점,서울특별시 광진구 아차산로 300,127.0760601684,37.5379287679,,A04,A0401,A04011000,2912363,38,쇼핑
하이마트 구로점,서울특별시 구로구 가마산로 277,126.8907809866,37.4966357991,,A04,A0401,A04011000,2913657,38,쇼핑
하이마트 불광점,서울특별시 은평구 통일로 766,126.9276965432,37.6135839764,,A04,A0401,A04011000,2913947,38,쇼핑
하이마트 상계점,서울특별시 노원구 동일로 1641,127.0548970829,37.6749819002,,A04,A0401,A04011000,2913812,38,쇼핑
하이마트 상도점,서울특별시 동작구 상도로 237,126.9453063250,37.5055024096,,A04,A0401,A04011000,2913795,38,쇼핑
하이마트 신길점,서울특별시 영등포구 신길로 141,126.9102984149,37.5050657235,,A04,A0401,A04011000,2912403,38,쇼핑
하이마트 오목교점,서울특별시 양천구 신목로 106,126.8760343404,37.5239406962,,A04,A0401,A04011000,2913722,38,쇼핑
하이마트 은평점,서울특별시 은평구 은평로 148,126.9241027921,37.6006854125,,A04,A0401,A04011000,2913952,38,쇼핑
하이엔드코리아 안국,"서울특별시 종로구 인사동길 62-5, 1층(관훈동)",126.9838730544,37.5755282979,,A04,A0401,A04011000,2912505,38,쇼핑
한강수병원,서울특별시 영등포구 영등포로 83 한강수병원,126.8909163585,37.5224550235,,A04,A0401,A04011000,2910677,38,쇼핑
한국공예관,서울특별시 종로구 인사동길 33 (관훈동),126.9855285155,37.5735368921,,A04,A0401,A04010900,969942,38,쇼핑
한국관광명품점,서울특별시 종로구 인사동5길 14 (관훈동),126.9853729947,37.5728175285,,A04,A0401,A04010900,132590,38,쇼핑
한국관광명품점,서울특별시 종로구 인사동5길14(관훈동),126.9853729947,37.5728175285,,A04,A0401,A04011000,2903178,38,쇼핑
한국문화재재단 동궐마루,서울특별시 종로구 율곡로 99(와룡동),126.9902446339,37.5777031595,,A04,A0401,A04011000,2923488,38,쇼핑
한국문화재재단 버들마루,서울특별시 종로구 삼청로 37(세종로),126.9787789606,37.5795388516,,A04,A0401,A04011000,2910215,38,쇼핑
한국의집 사랑 카페앤아트샵,서울특별시 중구 퇴계로36길 10 (필동2가),126.9945141838,37.5602774831,,A04,A0401,A04010700,132460,38,쇼핑
한국청과,서울특별시 송파구 양재대로 932 (가락동),127.1107693087,37.4960786971,,A04,A0401,A04010600,2779451,38,쇼핑
한사랑약국 이대,서울특별시 서대문구 대현동 45-9,126.9463186649,37.5571269852,,A04,A0401,A04011000,2927725,38,쇼핑
한섬 DKNY 현대가든파이브,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2931818,38,쇼핑
한섬 SJSJ 현대가산,서울특별시 금천구 디지털로10길 9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2931365,38,쇼핑
한섬 SJSJ 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2912476,38,쇼핑
한섬 더캐시미어 현대가든파이브,"서울특별시 송파구 충민로 66(문정동, 가든파이브)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2910433,38,쇼핑
한섬 래트바이티 현대가든파이브,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2928855,38,쇼핑
한섬 래트바이티 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2903489,38,쇼핑
한섬 마인 현대가든파이브,"서울특별시 송파구 충민로 66(문정동, 가든파이브)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2909852,38,쇼핑
한섬 마인 현대가산,서울특별시 금천구 디지털로10길 9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2928893,38,쇼핑
한섬 마인 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2907179,38,쇼핑
한섬 시스템 현대가든파이브,"서울특별시 송파구 충민로 66(문정동, 가든파이브)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2915621,38,쇼핑
한섬 시스템 현대가산,서울특별시 금천구 디지털로10길 9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2930626,38,쇼핑
한섬 시스템 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2918345,38,쇼핑
한섬 시스템옴므 현대가든파이브,"서울특별시 송파구 충민로 66(문정동, 가든파이브)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2925496,38,쇼핑
한섬 시스템옴므 현대가산,서울특별시 금천구 디지털로10길 9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2914263,38,쇼핑
한섬 시스템옴므 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2909476,38,쇼핑
한섬 오브제 롯데서울역,서울특별시 용산구 한강대로 405,126.9717469660,37.5548915897,,A04,A0401,A04011000,2931720,38,쇼핑
한섬 오브제 현대가든파이브,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2925570,38,쇼핑
한섬 오브제 현대가산,서울특별시 금천구 디지털로10길 9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2904589,38,쇼핑
한섬 오브제 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2931869,38,쇼핑
한섬 오즈세컨 현대가든파이브,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2915117,38,쇼핑
한섬 클럽모나코 가로수,서울특별시 강남구 논현로175길 75,127.0230570632,37.5237155767,,A04,A0401,A04011000,2917298,38,쇼핑
한섬 클럽모나코 현대가든파이브,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2911532,38,쇼핑
한섬 타미힐피거 두타,서울특별시 중구 장충단로 275,127.0088293006,37.5689100708,,A04,A0401,A04011000,2904751,38,쇼핑
한섬 타미힐피거 명동,서울특별시 중구 명동6길 11,126.9843705907,37.5628381149,,A04,A0401,A04011000,2924165,38,쇼핑
한섬 타미힐피거 현대가든파이브,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2909987,38,쇼핑
한섬 타임 현대가든파이브,"서울특별시 송파구 충민로 66(문정동, 가든파이브)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2924506,38,쇼핑
한섬 타임 현대가산,서울특별시 금천구 디지털로10길 9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2908336,38,쇼핑
한섬 타임 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2930635,38,쇼핑
한섬 타임옴므 현대가든파이브,"서울특별시 송파구 충민로 66(문정동, 가든파이브)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2910152,38,쇼핑
한섬 타임옴므 현대가산,서울특별시 금천구 디지털로10길 9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2905541,38,쇼핑
한섬 타임옴므 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2930775,38,쇼핑
한순례한복침구,서울특별시 강남구 압구정로 164,127.0276343445,37.5265292213,02-3443-6375,A04,A0401,A04010600,987669,38,쇼핑
한주주방아울렛,서울특별시 송파구 양재대로 932,127.1107693087,37.4960786971,,A04,A0401,A04011000,2903412,38,쇼핑
한지추억,서울특별시 종로구 인사동7길 6,126.9856757350,37.5731563835,02-735-2059,A04,A0401,A04010700,1019223,38,쇼핑
핫트랙스 가든파이브점,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2930346,38,쇼핑
핫트랙스 광화문점,서울특별시 종로구 종로 1,126.9779959406,37.5709981632,,A04,A0401,A04011000,2924156,38,쇼핑
핫트랙스 동대문점,서울특별시 중구 을지로6가 17-2,127.0076821872,37.5687878415,,A04,A0401,A04011000,2926980,38,쇼핑
핫트랙스 목동점,서울특별시 양천구 목동서로 159-1,126.8749037636,37.5283596069,,A04,A0401,A04011000,2924446,38,쇼핑
핫트랙스 수유점,서울특별시 강북구 도봉로 348,127.0265645993,37.6383717588,,A04,A0401,A04011000,2924440,38,쇼핑
핫트랙스 영등포점,서울특별시 영등포구 영중로 15 타임스퀘어,126.9053818370,37.5178335971,,A04,A0401,A04011000,2924438,38,쇼핑
핫트랙스 잠실점,서울특별시 송파구 올림픽로 269,127.1006002660,37.5145124848,,A04,A0401,A04011000,2924452,38,쇼핑
핫트랙스 합정점,서울특별시 마포구 월드컵로1길 14,126.9120747621,37.5501021892,,A04,A0401,A04011000,2929926,38,쇼핑
핫트랙스 현대 신도림점,서울특별시 구로구 경인로 662,126.8884169673,37.5089148857,,A04,A0401,A04011000,2926459,38,쇼핑
해들인한의원,"서울특별시 서대문구 신촌로 107(창천동,세인빌딩3층)",126.9378861401,37.5557075548,,A04,A0401,A04011000,2893675,38,쇼핑
해밀톤 쇼핑센터,서울특별시 용산구 이태원로 179 (이태원동),126.9938927421,37.5346860011,02-3786-6351,A04,A0401,A04010600,132580,38,쇼핑
해피쥬얼리,서울특별시 종로구 돈화문로 26,126.9925557220,37.5711178550,,A04,A0401,A04011000,3307582,38,쇼핑
행복한백화점,서울특별시 양천구 목동동로 309,126.8762258535,37.5287623617,02-6678-9000,A04,A0401,A04010300,132686,38,쇼핑
행복한백화점,서울특별시 양천구 목동동로 309,126.8760230822,37.5291956414,,A04,A0401,A04011000,2907536,38,쇼핑
행텐,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3305862,38,쇼핑
행텐키즈 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306110,38,쇼핑
헤라,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3305593,38,쇼핑
헤라,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305621,38,쇼핑
헤라,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3307074,38,쇼핑
헤라,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3307631,38,쇼핑
헤라 월드타워점,서울특별시 송파구 올림픽로300,127.1040749597,37.5141653654,,A04,A0401,A04011000,2925519,38,쇼핑
헤이 가로수,서울특별시 강남구 압구정로14길 34,127.0232487564,37.5221685377,,A04,A0401,A04011000,2923052,38,쇼핑
헤지스,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3306844,38,쇼핑
헤지스,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3307262,38,쇼핑
헤지스,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3307469,38,쇼핑
헤트라스 안국,서울특별시 종로구 창덕궁1길 42 (계동),126.9868810023,37.5794556725,,A04,A0401,A04010600,3423768,38,쇼핑
헨리베글린 청담,서울특별시 강남구 선릉로153길 22 1층,127.0376029230,37.5250684589,,A04,A0401,A04011000,2931662,38,쇼핑
헨리코튼건대스타시티,서울특별시 광진구 능동로 92,127.0712300203,37.5390535504,,A04,A0401,A04011000,2924059,38,쇼핑
헬렌 카민스키,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3305721,38,쇼핑
헬로우 에이피엠 (Hello apm),서울특별시 중구 장충단로 253,127.0081710683,37.5674741142,,A04,A0401,A04010600,984585,38,쇼핑
헬리녹스 크리에이티브센터,서울특별시 용산구 한남대로 39,127.0080554063,37.5323976328,,A04,A0401,A04011000,2926586,38,쇼핑
현대 아이파크몰,서울특별시 용산구 한강대로23길 55,126.9647566449,37.5298249324,,A04,A0401,A04011000,2929516,38,쇼핑
현대백화점 디큐브시티,서울특별시 구로구 경인로 662,126.8884169673,37.5089148857,,A04,A0401,A04011000,2916591,38,쇼핑
현대백화점 목동점,서울특별시 양천구 목동동로257,126.8747288364,37.5263292843,,A04,A0401,A04011000,2908454,38,쇼핑
현대백화점 무역센터점,서울특별시 강남구 테헤란로 517 (삼성동),127.0597791462,37.5086679839,,A04,A0401,A04010300,132673,38,쇼핑
현대백화점 미아,서울특별시 성북구 동소문로 315 (길음동) 현대백화점미아점,127.0287930253,37.6084530555,,A04,A0401,A04011000,2925813,38,쇼핑
현대백화점 신촌점,서울특별시 서대문구 신촌로 83,126.9358252045,37.5561435782,,A04,A0401,A04011000,2915659,38,쇼핑
현대백화점 압구정본점,서울특별시 강남구 압구정로 165 (압구정동),127.0274843337,37.5274180039,,A04,A0401,A04010300,132670,38,쇼핑
현대백화점 천호,서울특별시 강동구 천호대로 1005 (천호동),127.1244557316,37.5390267349,,A04,A0401,A04011000,2906228,38,쇼핑
현대시계 롤렉스 현대무역,서울특별시 강남구 테헤란로 517,127.0597791462,37.5086679839,,A04,A0401,A04011000,2905645,38,쇼핑
현대시장,서울특별시 동대문구 전농로4길 1,127.0597385801,37.5679166569,,A04,A0401,A04010200,2759669,38,쇼핑
현대시티아울렛 동대문,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,2901602,38,쇼핑
현대카드 바이닐앤플라스틱,서울특별시 용산구 이태원로 248,127.0008837102,37.5368803162,,A04,A0401,A04010600,2711768,38,쇼핑
협진컴퓨터,서울특별시 용산구 청파로74,126.9596403612,37.5327661657,,A04,A0401,A04011000,2929353,38,쇼핑
형지 에스콰이아 현대동대문,"서울특별시 중구 장충단로13길 20(을지로6가,현대아울렛)",127.0076821872,37.5687878415,,A04,A0401,A04011000,2922495,38,쇼핑
혜화필리핀마켓,서울특별시 종로구 대학로 146-2 (혜화동),127.0017156223,37.5843637023,,A04,A0401,A04010100,3045062,38,쇼핑
호미화방 홍대,"서울특별시 마포구 홍익로3길 20, 1층(서교동, 서교오피스텔)",126.9217404496,37.5535908451,,A04,A0401,A04011000,2910287,38,쇼핑
호심,서울특별시 종로구 북촌로 33 (가회동) 1층 호심(HOSIM),126.9848783983,37.5797639342,,A04,A0401,A04011000,2910707,38,쇼핑
호프씨채널안경,서울특별시 영등포구 여의도동 44-14,126.9315183007,37.5193949937,,A04,A0401,A04011000,3306631,38,쇼핑
홀리카홀리카 잠실지하점,서울특별시 송파구 올림픽로 265 잠실지하상가,127.1018723895,37.5139125774,,A04,A0401,A04011000,3307690,38,쇼핑
홀리카홀리카_홍대2호점,"서울특별시 마포구 어울마당로 86, 1층 102호 (서교동)",126.9218571295,37.5527437234,,A04,A0401,A04011000,2900121,38,쇼핑
홀리카홀리카_홍대점,"서울특별시 마포구 와우산로23길40,1층 103호(서교동)",126.9236874649,37.5546352030,,A04,A0401,A04011000,2893650,38,쇼핑
홈플러스 강동,서울특별시 강동구 양재대로 1571,127.1422705849,37.5457679402,,A04,A0401,A04011000,2922473,38,쇼핑
홈플러스 강서,서울특별시 강서구 화곡로 398 (등촌동),126.8548325220,37.5585224095,,A04,A0401,A04011000,2922486,38,쇼핑
홈플러스 금천,서울특별시 금천구 시흥대로 391 (독산동),126.8969006577,37.4687169285,,A04,A0401,A04011000,2923706,38,쇼핑
홈플러스 동대문,서울특별시 동대문구 천호대로 133 (용두동),127.0387875213,37.5746043922,,A04,A0401,A04011000,2900695,38,쇼핑
홈플러스 신내,서울특별시 중랑구 신내로 201 (신내동),127.0937535608,37.6158672530,,A04,A0401,A04011000,2927451,38,쇼핑
홈플러스 영등포,서울특별시 영등포구 당산로 42 (문래동3가),126.8959410180,37.5182861529,,A04,A0401,A04011000,2904507,38,쇼핑
홈플러스 월곡,서울특별시 성북구 화랑로 76 (하월곡동),127.0404782582,37.6018818076,,A04,A0401,A04011000,2911564,38,쇼핑
홈플러스 잠실,서울특별시 송파구 올림픽로35가길 16,127.1030222173,37.5163039873,,A04,A0401,A04011000,2924432,38,쇼핑
홈플러스 합정,서울특별시 마포구 양화로 45 (서교동. 메세나폴리스) 메세나폴리스 B2층,126.9136829551,37.5498911308,,A04,A0401,A04011000,2901650,38,쇼핑
홈플러스스토어즈 가양,서울특별시 강서구 양천로 431 (가양동),126.8499689135,37.5643216483,,A04,A0401,A04011000,2909473,38,쇼핑
홈플러스스토어즈 방학,서울특별시 도봉구 도봉로 678 (방학동),127.0436317312,37.6648995362,,A04,A0401,A04011000,2911612,38,쇼핑
홈플러스스토어즈 시흥,서울특별시 금천구 시흥대로 201 (시흥동),126.9008091054,37.4519578330,,A04,A0401,A04011000,2907035,38,쇼핑
홈플러스익스프레스 광화문,서울특별시 종로구 새문안로 91,126.9747768025,37.5705398254,,A04,A0401,A04011000,2930749,38,쇼핑
홈플러스익스프레스 명륜2호,서울특별시 종로구 혜화로3길 5,127.0001434899,37.5862412335,,A04,A0401,A04011000,2924406,38,쇼핑
홍대아이월드안경원,서울특별시 마포구 와우산로 93 1층(서교동),126.9240013758,37.5528159756,,A04,A0401,A04011000,2903690,38,쇼핑
홍대앞 희망시장,서울특별시 마포구 와우산로21길 19-3,126.9229764878,37.5521688104,,A04,A0401,A04010200,2493612,38,쇼핑
홍대참신한약국,서울특별시 마포구 어울마당로 62 1층,126.9214516699,37.5506439598,,A04,A0401,A04011000,2907445,38,쇼핑
홍익약국,서울특별시 마포구 양화로18길 7 (동교동),126.9246262031,37.5569127329,,A04,A0401,A04011000,3305392,38,쇼핑
화곡본동시장,서울특별시 강서구 까치산로 35,126.8441478236,37.5429323649,,A04,A0401,A04010200,2753917,38,쇼핑
화창토산 서울,서울특별시 서대문구 연희로 212 (연희동),126.9358385301,37.5760246009,,A04,A0401,A04011000,2930252,38,쇼핑
황학동 벼룩시장,서울특별시 중구 황학동,127.0178145840,37.5692518591,,A04,A0401,A04010200,273746,38,쇼핑
후,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305861,38,쇼핑
후,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3307244,38,쇼핑
후라밍고 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3307594,38,쇼핑
후아유 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3305731,38,쇼핑
후아유 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3307746,38,쇼핑
후아유 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가),126.9053818370,37.5178335971,,A04,A0401,A04011000,3307442,38,쇼핑
후아유코엑스점,서울특별시 강남구 영동대로513,127.0592179950,37.5119175967,,A04,A0401,A04011000,2915331,38,쇼핑
후암시장,서울특별시 용산구 후암로35길 24 (후암동),126.9760189231,37.5505143975,,A04,A0401,A04010200,2760240,38,쇼핑
후지필름일렉트로닉이미징코리아 강남,"서울특별시 강남구 선릉로 838(청담동,페코빌딩)",127.0405970476,37.5267433178,,A04,A0401,A04011000,2928923,38,쇼핑
휙스컴,서울특별시 중구 남대문로 20-1,126.9780017826,37.5608687850,,A04,A0401,A04011000,2912311,38,쇼핑
휠라,서울특별시 용산구 한강대로 405 (동자동),126.9717469660,37.5548915897,,A04,A0401,A04011000,3306520,38,쇼핑
휠라,서울특별시 성북구 동소문로 315 (길음동),127.0287930253,37.6084530555,,A04,A0401,A04011000,3306698,38,쇼핑
휠라,서울특별시 중구 장충단로 275 (을지로6가),127.0088293006,37.5689100708,,A04,A0401,A04011000,3307479,38,쇼핑
휠라 NC불광점,서울특별시 은평구 불광로20,126.9289354269,37.6097677758,,A04,A0401,A04011000,2930052,38,쇼핑
휠라 현대가든파이브,"서울특별시 송파구 충민로 66, 3층",127.1249768726,37.4776672007,,A04,A0401,A04011000,2909984,38,쇼핑
휠라 현대동대문,"서울특별시 중구 장충단로13길 20, 7층",127.0076821872,37.5687878415,,A04,A0401,A04011000,2930420,38,쇼핑
휠라키즈,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305691,38,쇼핑
