title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
제스티살룬 연남,서울특별시 마포구 연희로 31,126.9268925263,37.5617594321,,A05,A0502,A05020200,2782727,39,음식점
제일콩집,서울특별시 노원구 동일로174길 37-8,127.0776771420,37.6195776431,02-972-7016,A05,A0502,A05020100,402888,39,음식점
제일한우촌,서울특별시 강서구 개화길 4,126.7986813858,37.5835379444,,A05,A0502,A05020100,2849456,39,음식점
제임스치즈등갈비 명동,서울특별시 중구 명동10길 13,126.9854482567,37.5633186338,02-318-0192,A05,A0502,A05020100,2660891,39,음식점
제주국수,서울특별시 성동구 성수이로 118,127.0578532865,37.5451664883,02-466-8687,A05,A0502,A05020100,1958195,39,음식점
제주미항,서울특별시 중구 명동8길 30-1,126.9847011274,37.5624464997,02-319-1213,A05,A0502,A05020100,2660890,39,음식점
제주흑돼지순대국밥,"서울특별시 종로구 동숭길 113, 2층",127.0036154872,37.5830166712,02-741-9504,A05,A0502,A05020100,2653397,39,음식점
젠제로,서울특별시 강남구 선릉로126길 14,127.0432415750,37.5153196923,,A05,A0502,A05020900,2847076,39,음식점
졍동국시,서울특별시 중구 정동길 5 (정동),126.9699273192,37.5679122662,02-732-0114,A05,A0502,A05020100,732321,39,음식점
조금,서울특별시 종로구 인사동길 60 (관훈동),126.9836425255,37.5753310942,02-725-8400,A05,A0502,A05020100,2689483,39,음식점
조선갈비,서울특별시 강서구 공항대로 341,126.8455444911,37.5581500648,,A05,A0502,A05020100,2849475,39,음식점
조선김밥,서울특별시 종로구 율곡로3길 68 (안국동),126.9821981186,37.5786529041,02-723-7496,A05,A0502,A05020100,1912553,39,음식점
조선옥,서울특별시 중구 을지로15길 16-8,126.9937057300,37.5671294506,02-2266-0333,A05,A0502,A05020100,133338,39,음식점
조선화로구이,서울특별시 마포구 서교동 351-18,126.9208626946,37.5555989293,,A05,A0502,A05020100,2946079,39,음식점
조셉의커피나무,서울특별시 성북구 성북로31길 65,126.9886220795,37.5946511599,,A05,A0502,A05020900,2839284,39,음식점
조수정한지그림갤러리카페,서울특별시 강남구 테헤란로92길 14,127.0610985166,37.5070459740,02-501-1505,A05,A0502,A05020900,1571359,39,음식점
조스바스켓,서울특별시 종로구 동숭길 86,127.0043404459,37.5821501176,02-744-0701,A05,A0502,A05020900,2679090,39,음식점
조양관한정식,서울특별시 서초구 서초대로74길 29 서초파라곤,127.0274408097,37.4949939907,,A05,A0502,A05020100,2856741,39,음식점
조연탄,서울특별시 강서구 곰달래로60길 29,126.8632936369,37.5309590978,,A05,A0502,A05020100,2849493,39,음식점
조은한우,서울특별시 영등포구 버드나루로7길 7,126.9100173834,37.5228914251,02-2068-0503,A05,A0502,A05020100,2682606,39,음식점
조인바이트,서울특별시 강남구 봉은사로68길 8 (삼성동),127.0498799717,37.5113480508,,A05,A0502,A05020200,2847095,39,음식점
족의한수,서울특별시 종로구 수표로 93-1,126.9892838383,37.5696679648,02-2261-0310,A05,A0502,A05020100,2653727,39,음식점
종가집,서울특별시 종로구 인사동길 15-13,126.9859146334,37.5720592931,02-733-2135,A05,A0502,A05020100,403018,39,음식점
종각한우,서울특별시 종로구 종로9길 8,126.9843898037,37.5709538387,02-733-5613,A05,A0502,A05020100,2653409,39,음식점
종로명태덕장,서울특별시 종로구 수표로20길 9,126.9901254184,37.5700429363,02-771-9201,A05,A0502,A05020100,2663602,39,음식점
종로불돼지,서울특별시 종로구 청계천로 67,126.9851342383,37.5689013123,02-734-1190,A05,A0502,A05020100,2642718,39,음식점
종로설렁탕,서울특별시 종로구 종로 110,126.9897810050,37.5700373752,02-2271-3820,A05,A0502,A05020100,2653410,39,음식점
종로유가네육회빈대떡,서울특별시 종로구 수표로 86,126.9897365984,37.5688458466,02-2266-0999,A05,A0502,A05020100,2669900,39,음식점
종로족빨,서울특별시 종로구 청계천로 67,126.9851342383,37.5689013123,02-734-1222,A05,A0502,A05020100,2642719,39,음식점
종로할머니칼국수,서울특별시 종로구 돈화문로11다길 14-2,126.9908419396,37.5728509561,02-569-9900,A05,A0502,A05020100,1494435,39,음식점
종점떡볶이,서울특별시 중구 다산로 217-1,127.0149233676,37.5626581285,02-2234-3649,A05,A0502,A05020100,697450,39,음식점
종점숯불갈비,서울특별시 용산구 장문로 112,127.0019755724,37.5264482142,,A05,A0502,A05020100,2851114,39,음식점
주문진,서울특별시 강동구 성안로3길 27 주문진빌딩,127.1281363226,37.5260060909,,A05,A0502,A05020300,2839642,39,음식점
주사부,서울특별시 용산구 이태원로 10,126.9748805792,37.5348884143,,A05,A0502,A05020400,2900419,39,음식점
주양두리돈까스,서울특별시 강동구 고덕로 89,127.1353015126,37.5549861885,,A05,A0502,A05020300,2838174,39,음식점
주영식당,서울특별시 영등포구 신길로60마길 7,126.9129673688,37.5138564170,02-833-7357,A05,A0502,A05020100,2682842,39,음식점
주은감자탕,서울특별시 송파구 삼학사로 71,127.0968259150,37.5037442224,,A05,A0502,A05020100,2758146,39,음식점
죽변항,서울특별시 성동구 상원길 40 뚝섬현대아파트,127.0488512604,37.5475827125,,A05,A0502,A05020100,2893945,39,음식점
죽변항해물,서울특별시 영등포구 국회대로34길 3-2,126.8976461700,37.5270934936,02-466-7769,A05,A0502,A05020100,2685380,39,음식점
준수방키친,서울특별시 종로구 자하문로11길 8,126.9707991267,37.5797442395,,A05,A0502,A05020700,2824887,39,음식점
줄라이,서울특별시 서초구 동광로 164 줄라이빌딩,126.9999933147,37.4947796342,,A05,A0502,A05020200,2856747,39,음식점
중국관,서울특별시 성동구 뚝섬로 404 스노화이트성수1,127.0553898078,37.5386255373,,A05,A0502,A05020400,2816891,39,음식점
중림장설렁탕,서울특별시 중구 청파로 459-1,126.9677194014,37.5603297742,,A05,A0502,A05020100,2914068,39,음식점
중식당 청 한남점,서울특별시 용산구 한남대로20길 47-24,127.0100690263,37.5354195394,,A05,A0502,A05020400,2855668,39,음식점
중앙갈치식당,서울특별시 중구 남대문시장길 22-12,126.9770380116,37.5597938924,02-752-2892,A05,A0502,A05020100,747779,39,음식점
중앙감속기,서울특별시 성동구 성수일로6길 7-1,127.0511066661,37.5456246474,,A05,A0502,A05020400,2895042,39,음식점
중앙식당,서울특별시 동작구 노들로 674,126.9368207234,37.5148539488,02-2254-7905,A05,A0502,A05020100,2383961,39,음식점
중앙해장,서울특별시 강남구 영동대로86길 17,127.0655147449,37.5083459023,,A05,A0502,A05020100,2751840,39,음식점
중화원,서울특별시 은평구 통일로66길 10-16,126.9317212774,37.6100094646,,A05,A0502,A05020400,2846659,39,음식점
중화일상,서울특별시 송파구 백제고분로 401 골재회관,127.1095524325,37.5073495885,,A05,A0502,A05020400,2848228,39,음식점
쥬씨세븐,"서울특별시 송파구 백제고분로 387, 102호",127.1085469908,37.5065718831,02-413-5404,A05,A0502,A05020900,2654531,39,음식점
쥬에,서울특별시 용산구 독서당로 124-7 태흥영화주식회사,127.0128076059,37.5375387871,,A05,A0502,A05020400,2836098,39,음식점
지구를위한노래,서울특별시 강동구 명일로12길 6 (둔촌동),127.1450651176,37.5337527196,,A05,A0502,A05020900,3065908,39,음식점
지금 여기가 맨 앞,서울특별시 중구 을지로20길 16,126.9952584058,37.5657379730,,A05,A0502,A05020200,2822168,39,음식점
지대방,서울특별시 종로구 인사동길 33,126.9855451806,37.5735424475,02-738-5379,A05,A0502,A05020900,2689485,39,음식점
지리산왕재봉흑돼지,서울특별시 강동구 상암로 26,127.1264246706,37.5504893280,02-3426-5120,A05,A0502,A05020100,2689479,39,음식점
지아니스나폴리 역삼,서울특별시 강남구 논현로94길 15,127.0375924452,37.5027238316,02-566-0501,A05,A0502,A05020200,2685334,39,음식점
지화자,서울특별시 종로구 자하문로 125,126.9693712709,37.5870989147,02-2269-5834,A05,A0502,A05020100,582755,39,음식점
진가,서울특별시 영등포구 국제금융로6길 30 (여의도동),126.9266186801,37.5217751850,,A05,A0502,A05020100,2663533,39,음식점
진고개,서울특별시 중구 충무로 19-1,126.9928031489,37.5630910146,02-2267-0955,A05,A0502,A05020100,133346,39,음식점
진국설렁탕,서울특별시 성동구 고산자로 293,127.0360963469,37.5658970216,02-2292-4700,A05,A0502,A05020100,2689487,39,음식점
진남포면옥,서울특별시 중구 다산로 108,127.0101240669,37.5534285595,02-2252-2457,A05,A0502,A05020100,132823,39,음식점
진남회집,서울특별시 동작구 노들로 674,126.9368207234,37.5148539488,02-2254-7978,A05,A0502,A05020100,2385440,39,음식점
진달래양꼬치,서울특별시 영등포구 도신로 195-6,126.9130479748,37.5118149883,02-848-6903,A05,A0502,A05020100,2682787,39,음식점
진달래장국,서울특별시 영등포구 도림로 129,126.8965805590,37.4930252104,02-835-6658,A05,A0502,A05020100,2682643,39,음식점
진도울돌목가는길,서울특별시 서초구 서초대로40길 41 대호IR빌딩,127.0080288320,37.4898942347,,A05,A0502,A05020100,2927020,39,음식점
진돈부리,서울특별시 서대문구 대현동,126.9423134759,37.5570519223,,A05,A0502,A05020300,2940410,39,음식점
진미식당,서울특별시 마포구 마포대로 186-6,126.9558179820,37.5506445751,,A05,A0502,A05020100,2745582,39,음식점
진미양꼬치,서울특별시 영등포구 도림천로11길 1,126.8964139638,37.4910393270,02-842-7758,A05,A0502,A05020100,2682715,39,음식점
진미평양냉면,서울특별시 강남구 학동로 305-3,127.0360560928,37.5162027940,,A05,A0502,A05020100,2782140,39,음식점
진사댁,서울특별시 중구 명동길 30-1,126.9840650437,37.5635269181,02-774-9605,A05,A0502,A05020100,2660888,39,음식점
진성한우곱창,서울특별시 송파구 송파대로28길 27 송파성원쌍떼빌,127.1206490009,37.4948290196,,A05,A0502,A05020100,2821765,39,음식점
진수사,서울특별시 강남구 테헤란로37길 13-7 (역삼동),127.0401255449,37.5028405297,,A05,A0502,A05020300,2869970,39,음식점
진영면옥,서울특별시 금천구 가산로 22-5,126.9004169225,37.4716222090,,A05,A0502,A05020100,2854103,39,음식점
진옥화할매원조닭한마리,서울특별시 종로구 종로40가길 18 (종로5가),127.0057128756,37.5704292825,02-2275-9666,A05,A0502,A05020100,1325115,39,음식점
진원조 닭한마리,서울특별시 종로구 종로 252-11,127.0058989675,37.5705098320,02-2272-2722,A05,A0502,A05020100,704382,39,음식점
진원조닭한마리,서울특별시 송파구 백제고분로7길 32-11,127.0827547843,37.5104043068,02-422-4712,A05,A0502,A05020100,2689488,39,음식점
진이네떡볶이,서울특별시 강동구 동남로71길 19,127.1553692549,37.5506287235,02-481-2585,A05,A0502,A05020100,2689489,39,음식점
진작다이닝,서울특별시 성동구 왕십리로14나길 10,127.0456681637,37.5494518824,,A05,A0502,A05020300,2845592,39,음식점
진전복삼계탕 논현본점,서울특별시 강남구 언주로133길 18,127.0337174106,37.5164221712,,A05,A0502,A05020100,2869994,39,음식점
진주집,서울특별시 영등포구 국제금융로6길 33 (여의도동),126.9269214566,37.5208447429,02-780-6108,A05,A0502,A05020100,403995,39,음식점
진주회관,서울특별시 중구 세종대로11길 26 (서소문동),126.9745048377,37.5623268862,02-753-5388,A05,A0502,A05020100,578330,39,음식점
진지아,서울특별시 송파구 백제고분로41길 12-9,127.1082580978,37.5076328657,,A05,A0502,A05020400,2845976,39,음식점
진진수라,서울특별시 종로구 종로5길 7 (청진동),126.9805734924,37.5706704698,,A05,A0502,A05020100,3094421,39,음식점
진평925,서울특별시 마포구 망원로 87 진평925,126.9063972791,37.5579956142,,A05,A0502,A05020100,2871291,39,음식점
진향족발,서울특별시 종로구 종로 231-1,127.0035547125,37.5713569137,02-745-5533,A05,A0502,A05020100,2642889,39,음식점
짱이네 산곰장어,서울특별시 강남구 언주로 605 (논현동),127.0372728403,37.5094258252,,A05,A0502,A05020100,2870026,39,음식점
쪼매매운떡볶이 공릉,서울특별시 노원구 공릉로 208,127.0777991044,37.6283210734,,A05,A0502,A05020100,2842523,39,음식점
쭈꾸미와매운갈비찜,서울특별시 중구 마른내로2길 25-1,126.9917976767,37.5633548550,02-2266-3208,A05,A0502,A05020100,2654056,39,음식점
쭈꾸미킹2.0 상봉점,서울특별시 중랑구 송림길 13 (상봉동),127.0954038626,37.5999969053,,A05,A0502,A05020100,2758128,39,음식점
쮸즈,서울특별시 강남구 도산대로17길 13,127.0246209278,37.5195549770,,A05,A0502,A05020400,2867469,39,음식점
찜집 본점,서울특별시 중랑구 면목로 287,127.0859581133,37.5785103427,,A05,A0502,A05020100,2851810,39,음식점
차돌박힌쭈꾸미 종로,서울특별시 종로구 삼일대로17길 47-1,126.9849398049,37.5691401701,02-2648-9163,A05,A0502,A05020100,2642720,39,음식점
차돌집,서울특별시 강서구 방화대로21길 85,126.8119362767,37.5641654335,02-2664-5534,A05,A0502,A05020100,2689490,39,음식점
차만다 본점,서울특별시 성동구 서울숲2길 28-12,127.0414214067,37.5466771290,,A05,A0502,A05020200,2893924,39,음식점
차이나린찐,"서울특별시 강동구 강동대로 217 (성내동, 인택스파크뷰)",127.1304889590,37.5234619844,,A05,A0502,A05020400,2836327,39,음식점
차이나플레인 서울숲점,서울특별시 성동구 뚝섬로1길 25 서울숲 한라에코밸리,127.0464182590,37.5436914541,,A05,A0502,A05020400,2893900,39,음식점
차이몬스터,서울특별시 은평구 불광천길 334 (응암동),126.9140818131,37.5890282549,507-1407-7843,A05,A0502,A05020400,3450272,39,음식점
차차티클럽,서울특별시 마포구 동교로30길 6 연트럴타워,126.9245649950,37.5605734175,,A05,A0502,A05020900,2811734,39,음식점
찬양집,서울특별시 종로구 돈화문로11다길 5,126.9902864338,37.5728814983,02-743-1384,A05,A0502,A05020100,398384,39,음식점
참누렁소가든,서울특별시 노원구 공릉로63길 13,127.0705523535,37.6349368395,02-979-6400,A05,A0502,A05020100,403323,39,음식점
참만나,"서울특별시 노원구 화랑로 443 (공릉동, 6.7디벨리움 )",127.0765994976,37.6183333237,02-974-1500,A05,A0502,A05020100,820700,39,음식점
참숯골,서울특별시 중구 무교로 16 (무교동),126.9795431238,37.5673958319,02-774-2100,A05,A0502,A05020100,133996,39,음식점
참숯골,서울특별시 중랑구 봉화산로56길 76-4,127.0976535029,37.6054490903,,A05,A0502,A05020100,2818584,39,음식점
참숯황토화로마당 신길,서울특별시 영등포구 도신로68길 8,126.9181641567,37.5124761143,02-833-1388,A05,A0502,A05020100,2682766,39,음식점
참치광,서울특별시 영등포구 당산로30길 9,126.8977406445,37.5257242099,02-2676-9650,A05,A0502,A05020100,2685385,39,음식점
참치마을,서울특별시 종로구 돈화문로 31,126.9917585635,37.5714039186,02-742-1671,A05,A0502,A05020100,2642721,39,음식점
창신동매운족발 본점,서울특별시 종로구 종로51길 23,127.0115122723,37.5730790788,,A05,A0502,A05020100,2788817,39,음식점
채미가,서울특별시 서초구 법원로2길 15 길도빌딩,127.0124116447,37.4942271434,,A05,A0502,A05020100,2856174,39,음식점
채빛퀴진,서울특별시 서초구 올림픽대로 2085-14 (반포동),126.9965764639,37.5123025381,,A05,A0502,A05020700,3410603,39,음식점
채식요리전문점 오세계향,서울특별시 종로구 인사동12길 14-5,126.9852590637,37.5746700892,02-735-7171,A05,A0502,A05020700,135747,39,음식점
채홍,서울특별시 동작구 강남초등길 24 (상도1동),126.9519862816,37.5051775669,,A05,A0502,A05020400,3444919,39,음식점
챔프커피 2작업실,서울특별시 용산구 녹사평대로26가길 24,126.9928206777,37.5325528963,,A05,A0502,A05020900,2782572,39,음식점
챠크라,서울특별시 용산구 독서당로 83 (한남동),127.0097024179,37.5345418570,02-796-1149,A05,A0502,A05020700,135317,39,음식점
천하제일 솥뚜껑,서울특별시 성동구 성수이로7길 27 (성수동2가),127.0534454556,37.5416140441,,A05,A0502,A05020100,2894966,39,음식점
천호낙지,서울특별시 동대문구 사가정로 207 삼협메디스빌딩,127.0680236226,37.5789683000,,A05,A0502,A05020100,2842950,39,음식점
천호쭈꾸미,서울특별시 강동구 천호대로158길 14,127.1263361747,37.5369686746,02-477-9994,A05,A0502,A05020100,2689493,39,음식점
철계단집,서울특별시 동대문구 회기로31가길 35-1 (휘경동),127.0568104282,37.5904473196,,A05,A0502,A05020100,2789212,39,음식점
철길왕갈비살,서울특별시 마포구 와우산로32길 24,126.9317089581,37.5545492454,,A05,A0502,A05020100,2778423,39,음식점
청계산곤드레집,서울특별시 서초구 청룡마을1길1,127.0578533316,37.4454752839,02-574-4542,A05,A0502,A05020100,2650408,39,음식점
청기와타운 본점,서울특별시 영등포구 영중로10길 32-4,126.9084704271,37.5184613566,,A05,A0502,A05020100,2987589,39,음식점
청담 마코토,서울특별시 강남구 압구정로80길 37 (청담동),127.0435940627,37.5244297515,,A05,A0502,A05020300,2867271,39,음식점
청담25,서울특별시 강남구 압구정로79길 32,127.0497795879,37.5252158825,,A05,A0502,A05020100,2867487,39,음식점
청담고수 청담점,서울특별시 강남구 도산대로58길 15,127.0415665286,37.5223160718,,A05,A0502,A05020100,2903146,39,음식점
청담골,서울특별시 강남구 선릉로148길 48,127.0434330137,37.5227382786,02-543-1252,A05,A0502,A05020100,838829,39,음식점
청담나인,서울특별시 강남구 삼성로 634,127.0518796383,37.5166919100,,A05,A0502,A05020200,2826407,39,음식점
청담동포장마차,서울특별시 서대문구 연세로4길 25,126.9380777375,37.5575462331,02-363-4377,A05,A0502,A05020100,2689494,39,음식점
청담영양센터,서울특별시 강남구 학동로87길 7 현대아파트,127.0523295081,37.5198498851,,A05,A0502,A05020100,2903168,39,음식점
청담제주물항,서울특별시 강남구 도산대로101길 9,127.0524487727,37.5257964187,,A05,A0502,A05020100,2903179,39,음식점
청담초밥 문정점,서울특별시 송파구 법원로4길 5 송파법조타운푸르지오시티,127.1218881135,37.4829665295,,A05,A0502,A05020300,2842295,39,음식점
청도양꼬치,서울특별시 영등포구 영중로6길 23-4,126.9086593116,37.5180058576,02-703-7200,A05,A0502,A05020400,2689495,39,음식점
청량리함흥냉면,서울특별시 동대문구 홍릉로5길 13,127.0436090770,37.5825896621,,A05,A0502,A05020100,2794740,39,음식점
청록양식,서울특별시 마포구 동교로 220-7,126.9242817140,37.5596290774,,A05,A0502,A05020200,2940427,39,음식점
청송본관함흥냉면,서울특별시 서대문구 연희맛로 6,126.9287755720,37.5658895409,02-334-3545,A05,A0502,A05020100,132903,39,음식점
청송옥,서울특별시 중구 서소문로11길 14,126.9730910418,37.5635933807,02-754-1547,A05,A0502,A05020100,403068,39,음식점
청수당 베이커리,서울특별시 종로구 돈화문로11나길 31-9,126.9897864476,37.5740091359,,A05,A0502,A05020900,2902634,39,음식점
청수우동메밀냉면,서울특별시 영등포구 국제금융로 112 상아빌딩,126.9339208863,37.5184507015,,A05,A0502,A05020100,2850091,39,음식점
청수장,서울특별시 성북구 정릉로 237-2,127.0108003091,37.6053669796,,A05,A0502,A05020100,2839306,39,음식점
청수정,서울특별시 종로구 삼청로 91,126.9816702495,37.5835745451,02-738-8288,A05,A0502,A05020100,513517,39,음식점
청수횟집,서울특별시 강남구 테헤란로25길 9,127.0349566149,37.5012822843,02-552-8881,A05,A0502,A05020100,135708,39,음식점
청아라 생선구이,서울특별시 마포구 망원로 52,126.9026004376,37.5567706887,,A05,A0502,A05020100,2823094,39,음식점
청어람 망원본점,서울특별시 마포구 망원로 97,126.9075249497,37.5581456172,,A05,A0502,A05020100,2764166,39,음식점
청와옥 본점,서울특별시 송파구 위례성대로 48,127.1175625872,37.5153738011,,A05,A0502,A05020100,2758163,39,음식점
청진생등심,서울특별시 강동구 올림픽로 803,127.1281522220,37.5529279651,,A05,A0502,A05020100,2838191,39,음식점
청진옥,서울특별시 종로구 종로3길 32 (청진동),126.9794791167,37.5717814321,,A05,A0502,A05020100,2778428,39,음식점
청진화로구이,서울특별시 종로구 종로5길 32-12,126.9811761841,37.5717897949,02-735-7008,A05,A0502,A05020100,2642723,39,음식점
청춘극장,서울특별시 성동구 행당로 112-5,127.0313081241,37.5577923221,02-2294-6995,A05,A0502,A05020100,2689498,39,음식점
청파맨션,서울특별시 용산구 청파로47나길 20,126.9671837521,37.5457259061,02-706-9093,A05,A0502,A05020900,2689497,39,음식점
청하,서울특별시 영등포구 국제금융로 78,126.9313238308,37.5209281453,02-785-7721,A05,A0502,A05020300,2667567,39,음식점
청학동흑염소,서울특별시 영등포구 영등포로 356,126.9177557998,37.5146397448,02-833-3638,A05,A0502,A05020100,2682726,39,음식점
청해진,서울특별시 동작구 노들로 674,126.9355902885,37.5145456302,02-2254-7964,A05,A0502,A05020100,2384200,39,음식점
청화원,서울특별시 서대문구 명물길 10,126.9375333447,37.5574628999,,A05,A0502,A05020400,2807816,39,음식점
청화초밥,서울특별시 송파구 오금로13길 14,127.1093467237,37.5134266574,,A05,A0502,A05020300,2845058,39,음식점
체다앤올리,서울특별시 성동구 서울숲2길 32-14 갤러리아 포레,127.0432601616,37.5455245178,,A05,A0502,A05020200,2845610,39,음식점
체부동잔치집,서울특별시 종로구 자하문로1길 16,126.9714935981,37.5765585113,02-730-5420,A05,A0502,A05020100,1922914,39,음식점
체부동잔치집돼지갈비,서울특별시 종로구 자하문로1길 24,126.9710686355,37.5766001654,02-722-3555,A05,A0502,A05020100,2653718,39,음식점
초록뜰,서울특별시 동대문구 망우로18길 36 (휘경동),127.0628404881,37.5885893109,,A05,A0502,A05020700,2023559,39,음식점
초록바구니,서울특별시 용산구 이촌로84길 9-18,126.9778085670,37.5180265369,02-790-3421,A05,A0502,A05020100,2653654,39,음식점
초롱이고모부대찌개,서울특별시 강동구 상암로11길 4,127.1288133595,37.5499005509,02-442-3546,A05,A0502,A05020100,714156,39,음식점
초류향,서울특별시 중구 다동길 24-10 (다동),126.9804624810,37.5675291661,02-775-2668,A05,A0502,A05020400,835996,39,음식점
초승달,서울특별시 용산구 회나무로26길 12 삼원휘트니스,126.9913095053,37.5395992730,,A05,A0502,A05020300,2807695,39,음식점
초원,서울특별시 용산구 한강대로80길 7,126.9733332779,37.5426930354,,A05,A0502,A05020100,2856514,39,음식점
초원의집,서울특별시 중구 삼일대로 299,126.9885952394,37.5616494398,02-3789-5666,A05,A0502,A05020100,2679049,39,음식점
촛불1978,서울특별시 중구 소파로 95 (예장동),126.9853623363,37.5568666044,02-757-1978,A05,A0502,A05020200,836070,39,음식점
최고집숯불닭갈비전문점,서울특별시 중구 명동8길 21-7,126.9851982894,37.5629714475,02-3789-3334,A05,A0502,A05020100,2689496,39,음식점
최대감네,서울특별시 종로구 인사동8길 12-3,126.9861145585,37.5740535092,02-733-9355,A05,A0502,A05020100,274399,39,음식점
최수사 대게마을,서울특별시 강남구 논현로 429,127.0374231182,37.4991298007,02-566-2525,A05,A0502,A05020300,2465041,39,음식점
최우영스시,서울특별시 구로구 디지털로 288 대륭포스트타워1차,126.8955170318,37.4836235055,,A05,A0502,A05020300,2873321,39,음식점
쵸이닷,서울특별시 강남구 도산대로 457 앙스돔빌딩,127.0465715665,37.5245075740,,A05,A0502,A05020200,2903214,39,음식점
쵸이양식,서울특별시 성북구 동소문로20나길 24 (동선동1가),127.0180250204,37.5923408458,,A05,A0502,A05020200,3458183,39,음식점
추남식당,서울특별시 강동구 양재대로 1622-4,127.1443397124,37.5502896754,02-6401-4268,A05,A0502,A05020700,2589242,39,음식점
춘보만두,서울특별시 노원구 섬밭로 56 송정빌딩,127.0718498272,37.6219689266,,A05,A0502,A05020100,2842540,39,음식점
춘삼국수,서울특별시 서대문구 신촌역로 39,126.9410496468,37.5590211153,,A05,A0502,A05020100,2871098,39,음식점
춘천옥,서울특별시 금천구 디지털로12길 19,126.8896593924,37.4779101757,02-868-9937,A05,A0502,A05020100,133983,39,음식점
춘천집닭갈비막국수,서울특별시 서대문구 연세로5가길 1,126.9360751561,37.5570462556,02-325-2361,A05,A0502,A05020100,1292674,39,음식점
춘향미엔,서울특별시 성동구 왕십리로21길 26,127.0320274231,37.5606086743,,A05,A0502,A05020400,2845187,39,음식점
충남식당,서울특별시 동작구 노들로 674,126.9368568295,37.5149233858,02-813-9780,A05,A0502,A05020100,134058,39,음식점
충무로뚝배기,서울특별시 중구 마른내로 43,126.9926614518,37.5646019472,02-2272-0068,A05,A0502,A05020100,2642936,39,음식점
충무로부산복집,서울특별시 송파구 중대로27길 9-1 동호빌딩,127.1275731142,37.5038808717,02-404-3227,A05,A0502,A05020100,232277,39,음식점
취만루,서울특별시 영등포구 도신로 187,126.9119397571,37.5113150268,02-844-8899,A05,A0502,A05020100,2682816,39,음식점
취영루 송파점,서울특별시 송파구 송이로 162,127.1249681138,37.4926654600,,A05,A0502,A05020400,2840043,39,음식점
취향원양꼬치구이전문,서울특별시 영등포구 국회대로34길 7-2,126.8975684088,37.5267713075,02-2671-6577,A05,A0502,A05020100,2685390,39,음식점
치즈룸 안다즈,서울특별시 강남구 논현로 854 ANdAZ,127.0288814863,37.5253738224,,A05,A0502,A05020200,2903331,39,음식점
치즈인더스트리[치즈공업사],서울특별시 종로구 수표로28길 33-7,126.9901503167,37.5735147555,,A05,A0502,A05020900,2997890,39,음식점
치즈플로,서울특별시 용산구 이태원로49길 19,126.9994588355,37.5370330506,,A05,A0502,A05020200,2860052,39,음식점
치카성수,서울특별시 성동구 뚝섬로1가길 14 (성수동1가),127.0471876705,37.5423860643,,A05,A0502,A05020900,2894958,39,음식점
치키니즘 당산점,서울특별시 영등포구 국회대로53길 30,126.9067036457,37.5282435216,02-2069-1113,A05,A0502,A05020100,2682875,39,음식점
치킨마루 대방역,서울특별시 영등포구 여의대방로62길 4,126.9270160893,37.5138594451,02-955-0101,A05,A0502,A05020100,2682809,39,음식점
친니,서울특별시 종로구 세종대로 지하 175,126.9768321230,37.5722396646,02-733-3270,A05,A0502,A05020400,1386291,39,음식점
칠형제우리감자탕,서울특별시 노원구 동일로 1019,127.0741607532,37.6210718504,02-949-3047,A05,A0502,A05020100,402885,39,음식점
카나디안 랍스터,서울특별시 서초구 남부순환로 2385,127.0113149193,37.4801648677,02-585-9624,A05,A0502,A05020200,134733,39,음식점
카덴,서울특별시 서대문구 연희로 173 거화빌딩,126.9350748092,37.5725527685,,A05,A0502,A05020300,2900221,39,음식점
카멜커피,서울특별시 강남구 도산대로45길 16-8,127.0360058907,37.5234963903,,A05,A0502,A05020900,2778886,39,음식점
카사블랑카,서울특별시 용산구 신흥로 35 (용산동2가),126.9871292715,37.5416961764,02-797-8367,A05,A0502,A05020700,2378251,39,음식점
카와카츠 본점,서울특별시 마포구 동교로 126 광남벨라스아파트,126.9162048092,37.5547822742,,A05,A0502,A05020300,2932753,39,음식점
카카오봄,서울특별시 마포구 와우산로27길 6,126.9280509743,37.5539798017,02-3141-4663,A05,A0502,A05020900,2685343,39,음식점
카토멘,서울특별시 강남구 삼성로85길 39,127.0542881058,37.5042184020,02-568-6625,A05,A0502,A05020300,2517012,39,음식점
카툰한식전문점,서울특별시 영등포구 영신로 175,126.9016570179,37.5234745414,02-2635-7773,A05,A0502,A05020100,2685354,39,음식점
카페 돌체,서울특별시 서초구 올림픽대로 2085-14 (반포동),126.9965764639,37.5123025381,,A05,A0502,A05020900,3410623,39,음식점
카페 마나랑,서울특별시 송파구 송파대로49길 37 (석촌동),127.1005838320,37.5063717628,,A05,A0502,A05020900,3082222,39,음식점
카페 모뜨,서울특별시 종로구 평창30길 24,126.9751033804,37.6118239204,02-379-6500,A05,A0502,A05020900,1877251,39,음식점
카페 보아즈,서울특별시 서초구 양재천로 53,127.0358073019,37.4742576593,,A05,A0502,A05020900,2856199,39,음식점
카페 산아래,서울특별시 강북구 삼양로181길 56 (우이동),127.0105041413,37.6668737098,,A05,A0502,A05020900,2833398,39,음식점
카페 숲,서울특별시 영등포구 버드나루로 119,126.9075230023,37.5287184813,02-2632-0704,A05,A0502,A05020900,2682873,39,음식점
카페 아래로,서울특별시 관악구 난곡로10길 10 (신림동),126.9201597466,37.4653038508,,A05,A0502,A05020900,3444152,39,음식점
